# SVD circulo unitariocirculo y producto por matriz
8.5895707478e-01 -5.1204759905e-01 0.0000000000e+00
-3.6020852598e-01 9.3287181210e-01 0.0000000000e+00
6.1632140654e-01 7.8749471353e-01 0.0000000000e+00
1.6044392087e-01 9.8704495757e-01 0.0000000000e+00
8.0768213253e-01 -5.8961815847e-01 0.0000000000e+00
-8.3096560531e-01 -5.5632379313e-01 0.0000000000e+00
-1.5646225264e-01 -9.8768393907e-01 0.0000000000e+00
9.8457064221e-01 -1.7498757239e-01 0.0000000000e+00
-9.6313626260e-01 2.6901401387e-01 0.0000000000e+00
-9.4886917929e-01 3.1566957503e-01 0.0000000000e+00
-9.0388338872e-01 -4.2777893777e-01 0.0000000000e+00
-7.3699296556e-01 -6.7590041331e-01 0.0000000000e+00
-6.1904879146e-01 7.8535252835e-01 0.0000000000e+00
2.9035054248e-01 9.5692035326e-01 0.0000000000e+00
-5.3765053242e-01 -8.4316777986e-01 0.0000000000e+00
-8.3535173883e-02 9.9650482925e-01 0.0000000000e+00
7.8198604784e-01 -6.2329593371e-01 0.0000000000e+00
7.4651704285e-01 -6.6536629366e-01 0.0000000000e+00
-5.5924762383e-01 -8.2900066058e-01 0.0000000000e+00
4.2314416292e-01 9.0606236948e-01 0.0000000000e+00
7.1261179444e-01 -7.0155857234e-01 0.0000000000e+00
7.0359677395e-01 7.1059945095e-01 0.0000000000e+00
-9.8506267369e-01 1.7219619307e-01 0.0000000000e+00
-3.3077116219e-01 -9.4371099298e-01 0.0000000000e+00
5.8577005108e-01 8.1047729596e-01 0.0000000000e+00
-1.1614966780e-01 9.9323172254e-01 0.0000000000e+00
4.5614544033e-01 -8.8990524061e-01 0.0000000000e+00
-9.6020167952e-01 2.7930759861e-01 0.0000000000e+00
4.0088132181e-01 9.1612999396e-01 0.0000000000e+00
-8.4663093181e-01 5.3218048188e-01 0.0000000000e+00
8.8535158933e-01 4.6492210452e-01 0.0000000000e+00
-5.1618612535e-01 8.5647643516e-01 0.0000000000e+00
-5.0082694936e-01 8.6554743763e-01 0.0000000000e+00
3.6671850099e-01 9.3033195206e-01 0.0000000000e+00
9.4942679785e-01 3.1398846399e-01 0.0000000000e+00
6.7536997329e-01 -7.3747908389e-01 0.0000000000e+00
9.8798566654e-01 1.5454553602e-01 0.0000000000e+00
9.4363206277e-01 -3.3099626904e-01 0.0000000000e+00
8.7400808224e-01 -4.8591138306e-01 0.0000000000e+00
-7.4100968390e-01 -6.7149433979e-01 0.0000000000e+00
-9.9781715140e-01 6.6037355928e-02 0.0000000000e+00
-9.9162832064e-01 -1.2912503126e-01 0.0000000000e+00
6.3055864256e-01 -7.7614160969e-01 0.0000000000e+00
8.1619403258e-01 -5.7777789953e-01 0.0000000000e+00
-5.7665528873e-01 -8.1698756293e-01 0.0000000000e+00
-9.5471771299e-01 2.9751317366e-01 0.0000000000e+00
-7.4877147136e-01 -6.6282824599e-01 0.0000000000e+00
-9.2897702273e-01 -3.7013739507e-01 0.0000000000e+00
5.5870590698e-01 -8.2936584780e-01 0.0000000000e+00
-8.2906777269e-01 5.5914812733e-01 0.0000000000e+00
-8.6722196042e-01 4.9792175226e-01 0.0000000000e+00
-6.4042278526e-01 7.6802256225e-01 0.0000000000e+00
-2.6189560459e-01 -9.6509620883e-01 0.0000000000e+00
8.2928198180e-01 -5.5883038094e-01 0.0000000000e+00
6.9115041660e-01 -7.2271093919e-01 0.0000000000e+00
