# SVD Matriz inversa por circulo unitariocirculo y producto por matriz inversa
-1.7586824979e-01 -3.6623447050e-02
1.8877884119e-01 -2.4438569182e-01
-1.3740264368e-01 2.4952578249e-01
8.8574045351e-02 -2.4017107941e-01
1.7668078280e-02 1.8889907024e-01
2.0643993060e-01 -1.1059546951e-02
-1.4856428074e-01 2.4999359284e-01
-2.2532683051e-01 4.8560052403e-02
-2.3014091069e-01 2.1620306653e-01
-8.4868156831e-02 -1.3720229270e-01
-2.0560552762e-01 2.3713886266e-01
-1.5706138443e-01 2.4983985689e-01
-2.3911512408e-01 2.0184143743e-01
9.2084721996e-02 -2.4118915239e-01
-2.3700377840e-01 7.8557206156e-02
-1.4717196446e-01 2.4997526730e-01
-5.5630278875e-02 2.2836374147e-01
2.3045771370e-01 -2.1579310992e-01
2.0976848551e-01 -1.7057613457e-02
1.9449097524e-02 -2.1106331215e-01
-2.3075721285e-01 2.1540047497e-01
1.5081847187e-01 6.9015733867e-02
1.5018668920e-01 -2.4999989101e-01
1.2940090837e-01 -2.4876464953e-01
-2.3181758655e-01 2.1396904152e-01
1.8722163570e-01 -2.4487262772e-01
-2.4482154968e-01 1.0639673690e-01
6.2347738435e-02 1.5627193441e-01
-2.1146991193e-01 2.0207185096e-02
-2.1359582257e-01 2.3208616009e-01
1.6236684262e-01 -2.4949799807e-01
-2.1939639816e-01 3.5753840733e-02
-2.0712571466e-01 1.2278462191e-02
2.3610653653e-01 -7.5919186912e-02
-2.4814346210e-01 1.7321478907e-01
-9.5517269368e-02 -1.2751639186e-01
-9.0779177614e-03 -1.9442135211e-01
-1.9233915654e-01 2.4316739834e-01
1.6296665867e-01 -2.4944672070e-01
2.2623628961e-01 -5.0636131132e-02
-3.7826994787e-02 2.2039353074e-01
-3.6460785778e-02 -1.7598507382e-01
1.3373332058e-01 8.8738868282e-02
-6.7289521872e-02 -1.5224548882e-01
1.4237207683e-01 -2.4982313269e-01
3.8299939743e-02 1.7465908431e-01
1.0139319096e-01 -2.4364846702e-01
-6.0306737814e-03 2.0356020536e-01
2.3877624108e-01 -8.4012219145e-02
-1.5162426673e-01 2.4999170475e-01
2.0778397810e-01 -2.3588425202e-01
-1.3792153750e-01 2.4956328092e-01
-2.4816853734e-01 1.7306558653e-01
1.6054387638e-01 5.6985202786e-02
-2.4367439954e-01 1.0149911786e-01
-2.2781146976e-02 2.1283658816e-01
-9.2970261748e-03 2.0543987234e-01
-6.5640806044e-02 2.3236744177e-01
-5.3572733112e-02 2.2749761564e-01
-2.4959841689e-01 1.6109057178e-01
2.4784583070e-01 -1.2250894329e-01
1.6734338829e-01 4.8179167681e-02
-1.3346445538e-01 2.4919352490e-01
2.4999492898e-01 -1.4872310163e-01
1.8828084506e-01 -2.4454436715e-01
1.2320528035e-01 -2.4794929755e-01
1.6224465676e-01 5.4814533700e-02
-3.2612473578e-02 -1.7872349649e-01
1.4177362744e-01 7.9666369217e-02
2.4768975758e-01 -1.7574062645e-01
-1.9071255055e-01 2.4374258266e-01
